index	basis_row	state	cost	reduced_cost	primal
25050	0	AT_LOWER	28.400397169	28.400397169	0.0
25051	0	AT_LOWER	24.498432078	24.498432078	0.0
25052	0	AT_LOWER	21.132562714	21.132562714	0.0
25053	0	AT_LOWER	81.669778897	81.669778897	0.0
25054	0	AT_LOWER	69.075224905	69.075224905	0.0
25055	0	AT_LOWER	59.464124785	59.464124785	0.0
25056	0	AT_LOWER	51.294276395	51.294276395	0.0
25057	0	AT_LOWER	44.246893407	44.246893407	0.0
25058	0	AT_LOWER	38.167758935	38.167758935	0.0
25059	0	AT_LOWER	32.923844137	32.923844137	0.0
25060	0	AT_LOWER	28.400397169	28.400397169	0.0
25061	0	AT_LOWER	24.498432078	24.498432078	0.0
25062	0	AT_LOWER	21.132562714	21.132562714	0.0
25063	0	AT_LOWER	59.464124785	59.464124785	0.0
25064	0	AT_LOWER	51.294276395	51.294276395	0.0
25065	0	AT_LOWER	44.246893407	44.246893407	0.0
25066	0	AT_LOWER	38.167758935	38.167758935	0.0
25067	0	AT_LOWER	32.923844137	32.923844137	0.0
25068	0	AT_LOWER	28.400397169	28.400397169	0.0
25069	0	AT_LOWER	24.498432078	24.498432078	0.0
25070	0	AT_LOWER	21.132562714	21.132562714	0.0
25071	0	AT_LOWER	59.464124785	59.464124785	0.0
25072	0	AT_LOWER	51.294276395	51.294276395	0.0
25073	0	AT_LOWER	44.246893407	44.246893407	0.0
25074	0	AT_LOWER	38.167758935	38.167758935	0.0
25075	0	AT_LOWER	32.923844137	32.923844137	0.0
25076	0	AT_LOWER	28.400397169	28.400397169	0.0
25077	0	AT_LOWER	24.498432078	24.498432078	0.0
25078	0	AT_LOWER	21.132562714	21.132562714	0.0
25079	0	AT_LOWER	56.959322702	56.959322702	0.0
25080	0	AT_LOWER	81.669778897	81.669778897	0.0
25081	0	AT_LOWER	69.075224905	69.075224905	0.0
25082	0	AT_LOWER	59.464124785	59.464124785	0.0
25083	0	AT_LOWER	51.294276395	51.294276395	0.0
25084	0	AT_LOWER	44.246893407	44.246893407	0.0
25085	0	AT_LOWER	38.167758935	38.167758935	0.0
25086	0	AT_LOWER	32.923844137	32.923844137	0.0
25087	0	AT_LOWER	28.400397169	28.400397169	0.0
25088	0	AT_LOWER	24.498432078	24.498432078	0.0
25089	0	AT_LOWER	21.132562714	21.132562714	0.0
25090	0	AT_LOWER	56.959322702	56.959322702	0.0
25091	0	AT_LOWER	81.669778897	81.669778897	0.0
25092	0	AT_LOWER	69.075224905	69.075224905	0.0
25093	0	AT_LOWER	59.464124785	59.464124785	0.0
25094	0	AT_LOWER	51.294276395	51.294276395	0.0
25095	0	AT_LOWER	44.246893407	44.246893407	0.0
25096	0	AT_LOWER	38.167758935	38.167758935	0.0
25097	0	AT_LOWER	32.923844137	32.923844137	0.0
25098	0	AT_LOWER	28.400397169	28.400397169	0.0
25099	0	AT_LOWER	24.498432078	24.498432078	0.0
25100	0	AT_LOWER	21.132562714	21.132562714	0.0
25101	0	AT_LOWER	56.959322702	56.959322702	0.0
25102	0	AT_LOWER	81.669778897	81.669778897	0.0
25103	0	AT_LOWER	69.075224905	69.075224905	0.0
25104	0	AT_LOWER	59.464124785	59.464124785	0.0
25105	0	AT_LOWER	51.294276395	51.294276395	0.0
25106	0	AT_LOWER	44.246893407	44.246893407	0.0
25107	0	AT_LOWER	38.167758935	38.167758935	0.0
25108	0	AT_LOWER	32.923844137	32.923844137	0.0
25109	0	AT_LOWER	28.400397169	28.400397169	0.0
25110	0	AT_LOWER	24.498432078	24.498432078	0.0
25111	0	AT_LOWER	21.132562714	21.132562714	0.0
25112	0	AT_LOWER	56.959322702	56.959322702	0.0
25113	0	AT_LOWER	81.669778897	81.669778897	0.0
25114	0	AT_LOWER	69.075224905	69.075224905	0.0
25115	0	AT_LOWER	59.464124785	59.464124785	0.0
25116	0	AT_LOWER	51.294276395	51.294276395	0.0
25117	0	AT_LOWER	44.246893407	44.246893407	0.0
25118	0	AT_LOWER	38.167758935	38.167758935	0.0
25119	0	AT_LOWER	32.923844137	32.923844137	0.0
25120	0	AT_LOWER	28.400397169	28.400397169	0.0
25121	0	AT_LOWER	24.498432078	24.498432078	0.0
25122	0	AT_LOWER	21.132562714	21.132562714	0.0
25123	0	AT_LOWER	51.294276395	51.294276395	0.0
25124	0	AT_LOWER	44.246893407	44.246893407	0.0
25125	0	AT_LOWER	38.167758935	38.167758935	0.0
25126	0	AT_LOWER	32.923844137	32.923844137	0.0
25127	0	AT_LOWER	28.400397169	28.400397169	0.0
25128	0	AT_LOWER	24.498432078	24.498432078	0.0
25129	0	AT_LOWER	21.132562714	21.132562714	0.0
25130	0	AT_LOWER	56.959322702	56.959322702	0.0
25131	0	AT_LOWER	81.669778897	81.669778897	0.0
25132	0	AT_LOWER	69.075224905	69.075224905	0.0
25133	0	AT_LOWER	59.464124785	59.464124785	0.0
25134	0	AT_LOWER	51.294276395	51.294276395	0.0
25135	0	AT_LOWER	44.246893407	44.246893407	0.0
25136	0	AT_LOWER	38.167758935	38.167758935	0.0
25137	0	AT_LOWER	32.923844137	32.923844137	0.0
25138	0	AT_LOWER	28.400397169	28.400397169	0.0
25139	0	AT_LOWER	24.498432078	24.498432078	0.0
25140	0	AT_LOWER	21.132562714	21.132562714	0.0
25141	0	AT_LOWER	56.959322702	56.959322702	0.0
25142	0	AT_LOWER	81.669778897	81.669778897	0.0
25143	0	AT_LOWER	69.075224905	69.075224905	0.0
25144	0	AT_LOWER	59.464124785	59.464124785	0.0
25145	0	AT_LOWER	51.294276395	51.294276395	0.0
25146	0	AT_LOWER	44.246893407	44.246893407	0.0
25147	0	AT_LOWER	38.167758935	38.167758935	0.0
25148	0	AT_LOWER	32.923844137	32.923844137	0.0
25149	0	AT_LOWER	28.400397169	28.400397169	0.0
25150	0	AT_LOWER	24.498432078	24.498432078	0.0
25151	0	AT_LOWER	21.132562714	21.132562714	0.0
25152	0	AT_LOWER	56.959322702	56.959322702	0.0
25153	0	AT_LOWER	81.669778897	81.669778897	0.0
25154	0	AT_LOWER	69.075224905	69.075224905	0.0
25155	0	AT_LOWER	59.464124785	59.464124785	0.0
25156	0	AT_LOWER	51.294276395	51.294276395	0.0
25157	0	AT_LOWER	44.246893407	44.246893407	0.0
25158	0	AT_LOWER	38.167758935	38.167758935	0.0
25159	0	AT_LOWER	32.923844137	32.923844137	0.0
25160	0	AT_LOWER	28.400397169	28.400397169	0.0
25161	0	AT_LOWER	24.498432078	24.498432078	0.0
25162	0	AT_LOWER	21.132562714	21.132562714	0.0
25163	0	AT_LOWER	56.959322702	56.959322702	0.0
25164	0	AT_LOWER	81.669778897	81.669778897	0.0
25165	0	AT_LOWER	69.075224905	69.075224905	0.0
25166	0	AT_LOWER	59.464124785	59.464124785	0.0
25167	0	AT_LOWER	51.294276395	51.294276395	0.0
25168	0	AT_LOWER	44.246893407	44.246893407	0.0
25169	0	AT_LOWER	38.167758935	38.167758935	0.0
25170	0	AT_LOWER	32.923844137	32.923844137	0.0
25171	0	AT_LOWER	28.400397169	28.400397169	0.0
25172	0	AT_LOWER	24.498432078	24.498432078	0.0
25173	0	AT_LOWER	21.132562714	21.132562714	0.0
25174	0	AT_LOWER	81.669778897	81.669778897	0.0
25175	0	AT_LOWER	69.075224905	69.075224905	0.0
25176	0	AT_LOWER	59.464124785	59.464124785	0.0
25177	0	AT_LOWER	51.294276395	51.294276395	0.0
25178	0	AT_LOWER	44.246893407	44.246893407	0.0
25179	0	AT_LOWER	38.167758935	38.167758935	0.0
25180	0	AT_LOWER	32.923844137	32.923844137	0.0
25181	0	AT_LOWER	28.400397169	28.400397169	0.0
25182	0	AT_LOWER	24.498432078	24.498432078	0.0
25183	0	AT_LOWER	21.132562714	21.132562714	0.0
25184	0	AT_LOWER	69.075224905	69.075224905	0.0
25185	0	AT_LOWER	59.464124785	59.464124785	0.0
25186	0	AT_LOWER	51.294276395	51.294276395	0.0
25187	0	AT_LOWER	44.246893407	44.246893407	0.0
25188	0	AT_LOWER	38.167758935	38.167758935	0.0
25189	0	AT_LOWER	32.923844137	32.923844137	0.0
25190	0	AT_LOWER	28.400397169	28.400397169	0.0
25191	0	AT_LOWER	24.498432078	24.498432078	0.0
25192	0	AT_LOWER	21.132562714	21.132562714	0.0
25193	0	AT_LOWER	51.294276395	51.294276395	0.0
25194	0	AT_LOWER	44.246893407	44.246893407	0.0
25195	0	AT_LOWER	38.167758935	38.167758935	0.0
25196	0	AT_LOWER	32.923844137	32.923844137	0.0
25197	0	AT_LOWER	28.400397169	28.400397169	0.0
25198	0	AT_LOWER	24.498432078	24.498432078	0.0
25199	0	AT_LOWER	21.132562714	21.132562714	0.0
25200	0	AT_LOWER	38.167758935	38.167758935	0.0
25201	0	AT_LOWER	32.923844137	32.923844137	0.0
25202	0	AT_LOWER	28.400397169	28.400397169	0.0
25203	0	AT_LOWER	24.498432078	24.498432078	0.0
25204	0	AT_LOWER	21.132562714	21.132562714	0.0
25205	0	AT_LOWER	28.400397169	28.400397169	0.0
25206	0	AT_LOWER	24.498432078	24.498432078	0.0
25207	0	AT_LOWER	21.132562714	21.132562714	0.0
25208	0	AT_LOWER	59.464124785	59.464124785	0.0
25209	0	AT_LOWER	51.294276395	51.294276395	0.0
25210	0	AT_LOWER	44.246893407	44.246893407	0.0
25211	0	AT_LOWER	38.167758935	38.167758935	0.0
25212	0	AT_LOWER	32.923844137	32.923844137	0.0
25213	0	AT_LOWER	28.400397169	28.400397169	0.0
25214	0	AT_LOWER	24.498432078	24.498432078	0.0
25215	0	AT_LOWER	21.132562714	21.132562714	0.0
25216	0	AT_LOWER	56.959322702	56.959322702	0.0
25217	0	AT_LOWER	81.669778897	81.669778897	0.0
25218	0	AT_LOWER	69.075224905	69.075224905	0.0
25219	0	AT_LOWER	59.464124785	59.464124785	0.0
25220	0	AT_LOWER	51.294276395	51.294276395	0.0
25221	0	AT_LOWER	44.246893407	44.246893407	0.0
25222	0	AT_LOWER	38.167758935	38.167758935	0.0
25223	0	AT_LOWER	32.923844137	32.923844137	0.0
25224	0	AT_LOWER	28.400397169	28.400397169	0.0
25225	0	AT_LOWER	0.0	0.0	0.0
25226	21217	BASIC	0.0	0.0	0.0
25227	0	AT_LOWER	0.0	4.212477028975084	0.0
25228	0	AT_LOWER	0.0	0.0	0.0
25229	21209	BASIC	0.0	0.0	0.0
25230	0	AT_LOWER	0.0	0.0	0.0
25231	0	AT_LOWER	0.0	12.648777392774887	0.0
25232	22381	BASIC	0.0	0.0	0.0
25233	0	AT_LOWER	0.0	0.0	0.0
25234	0	AT_LOWER	0.0	0.0	0.0
25235	0	AT_LOWER	0.0	0.0	0.0
25236	0	AT_LOWER	0.0	0.0	0.0
25237	22702	BASIC	0.0	0.0	0.0
25238	0	AT_LOWER	0.0	4.212477028974845	0.0
25239	0	AT_LOWER	0.0	0.0	0.0
25240	27581	BASIC	0.0	0.0	0.0
25241	0	AT_LOWER	0.0	0.0	0.0
25242	0	AT_LOWER	0.0	12.648777392774884	0.0
25243	22708	BASIC	0.0	0.0	0.0
25244	0	AT_LOWER	0.0	0.0	0.0
25245	21541	BASIC	0.0	0.0	0.0
25246	0	AT_LOWER	0.0	0.0	0.0
25247	0	AT_LOWER	0.0	0.0	0.0
25248	22713	BASIC	0.0	0.0	0.0
25249	0	AT_LOWER	0.0	4.21247702897505	0.0
25250	0	AT_LOWER	0.0	0.0	0.0
25251	27593	BASIC	0.0	0.0	0.0
25252	0	AT_LOWER	0.0	0.0	0.0
25253	0	AT_LOWER	0.0	12.648777392774882	0.0
25254	22719	BASIC	0.0	0.0	0.0
25255	0	AT_LOWER	0.0	0.0	0.0
25256	27598	BASIC	0.0	0.0	0.0
25257	0	AT_LOWER	0.0	0.0	0.0
25258	0	AT_LOWER	0.0	0.0	0.0
25259	22724	BASIC	0.0	0.0	0.0
25260	0	AT_LOWER	0.0	1.778079905756399e-13	0.0
25261	0	AT_LOWER	0.0	0.0	0.0
25262	27613	BASIC	0.0	0.0	0.0
25263	0	AT_LOWER	0.0	14.342544659578992	0.0
25264	0	AT_LOWER	0.0	0.0	0.0
25265	27605	BASIC	0.0	0.0	0.0
25266	0	AT_LOWER	0.0	0.0	0.0
25267	0	AT_LOWER	0.0	20.75969268959686	0.0
25268	21592	BASIC	0.0	0.0	0.0
25269	0	AT_LOWER	0.0	0.0	0.0
25270	0	AT_LOWER	0.0	0.0	0.0
25271	22738	BASIC	0.0	0.0	0.0
25272	0	AT_LOWER	0.0	14.342544659578992	0.0
25273	0	AT_LOWER	0.0	0.0	0.0
25274	27620	BASIC	0.0	0.0	0.0
25275	0	AT_LOWER	0.0	0.0	0.0
25276	0	AT_LOWER	0.0	20.759692689596857	0.0
25277	21574	BASIC	0.0	0.0	0.0
25278	0	AT_LOWER	0.0	0.0	0.0
25279	0	AT_LOWER	0.0	0.0	0.0
25280	22747	BASIC	0.0	0.0	0.0
25281	0	AT_LOWER	0.0	10.598546697298957	0.0
25282	0	AT_LOWER	0.0	0.0	0.0
25283	27630	BASIC	0.0	0.0	0.0
25284	0	AT_LOWER	0.0	0.0	0.0
25285	0	AT_LOWER	0.0	20.759692689596854	0.0
25286	7014	BASIC	0.0	0.0	0.0
25287	0	AT_LOWER	0.0	0.0	0.0
25288	27640	BASIC	0.0	0.0	0.0
25289	0	AT_LOWER	0.0	0.0	0.0
25290	0	AT_LOWER	0.0	0.0	0.0
25291	22762	BASIC	0.0	0.0	0.0
25292	0	AT_LOWER	0.0	0.0	0.0
25293	0	AT_LOWER	0.0	0.0	0.0
25294	22771	BASIC	0.0	0.0	0.0
25295	0	AT_LOWER	0.0	2.0085878770811657e-14	0.0
25296	0	AT_LOWER	0.0	0.0	0.0
25297	27646	BASIC	0.0	0.0	0.0
25298	0	AT_LOWER	0.0	0.0	0.0
25299	0	AT_LOWER	0.0	0.0	0.0
25300	22767	BASIC	0.0	0.0	0.0
25301	0	AT_LOWER	0.0	0.0	0.0
25302	0	AT_LOWER	113.9186454	113.9186454	0.0
25303	0	AT_LOWER	163.33955779	163.33955779	0.0
25304	0	AT_LOWER	138.15044981	138.15044981	0.0
25305	0	AT_LOWER	113.9186454	113.9186454	0.0
25306	0	AT_LOWER	163.33955779	163.33955779	0.0
25307	0	AT_LOWER	102.58855279	102.58855279	0.0
25308	0	AT_LOWER	88.493786814	88.493786814	0.0
25309	0	AT_LOWER	76.335517869	76.335517869	0.0
25310	0	AT_LOWER	65.847688275	65.847688275	0.0
25311	0	AT_LOWER	56.800794337	56.800794337	0.0
25312	0	AT_LOWER	48.996864155	48.996864155	0.0
25313	0	AT_LOWER	42.265125427	42.265125427	0.0
25314	0	AT_LOWER	56.959322702	56.959322702	0.0
25315	0	AT_LOWER	81.669778897	81.669778897	0.0
25316	0	AT_LOWER	69.075224905	69.075224905	0.0
25317	0	AT_LOWER	59.464124785	59.464124785	0.0
25318	0	AT_LOWER	56.959322702	56.959322702	0.0
25319	0	AT_LOWER	81.669778897	81.669778897	0.0
25320	0	AT_LOWER	69.075224905	69.075224905	0.0
25321	0	AT_LOWER	59.464124785	59.464124785	0.0
25322	0	AT_LOWER	51.294276395	51.294276395	0.0
25323	0	AT_LOWER	44.246893407	44.246893407	0.0
25324	0	AT_LOWER	38.167758935	38.167758935	0.0
25325	0	AT_LOWER	32.923844137	32.923844137	0.0
25326	0	AT_LOWER	28.400397169	28.400397169	0.0
25327	0	AT_LOWER	0.0	0.0	0.0
25328	22770	BASIC	0.0	0.0	0.0
25329	0	AT_LOWER	0.0	25.08726709523258	0.0
25330	0	AT_LOWER	0.0	0.0	0.0
25331	27655	BASIC	0.0	0.0	0.0
25332	0	AT_LOWER	0.0	0.0	0.0
25333	0	AT_LOWER	81.669778897	81.669778897	0.0
25334	0	AT_LOWER	69.075224905	69.075224905	0.0
25335	0	AT_LOWER	59.464124785	59.464124785	0.0
25336	0	AT_LOWER	51.294276395	51.294276395	0.0
25337	0	AT_LOWER	44.246893407	44.246893407	0.0
25338	0	AT_LOWER	38.167758935	38.167758935	0.0
25339	0	AT_LOWER	32.923844137	32.923844137	0.0
25340	0	AT_LOWER	28.400397169	28.400397169	0.0
25341	0	AT_LOWER	24.498432078	24.498432078	0.0
25342	0	AT_LOWER	21.132562714	21.132562714	0.0
25343	0	AT_LOWER	81.669778897	81.669778897	0.0
25344	0	AT_LOWER	69.075224905	69.075224905	0.0
25345	0	AT_LOWER	59.464124785	59.464124785	0.0
25346	0	AT_LOWER	51.294276395	51.294276395	0.0
25347	0	AT_LOWER	44.246893407	44.246893407	0.0
25348	0	AT_LOWER	38.167758935	38.167758935	0.0
25349	0	AT_LOWER	32.923844137	32.923844137	0.0
25350	0	AT_LOWER	28.400397169	28.400397169	0.0
25351	0	AT_LOWER	24.498432078	24.498432078	0.0
25352	0	AT_LOWER	21.132562714	21.132562714	0.0
25353	0	AT_LOWER	69.075224905	69.075224905	0.0
25354	0	AT_LOWER	59.464124785	59.464124785	0.0
25355	0	AT_LOWER	51.294276395	51.294276395	0.0
25356	0	AT_LOWER	44.246893407	44.246893407	0.0
25357	0	AT_LOWER	38.167758935	38.167758935	0.0
25358	0	AT_LOWER	32.923844137	32.923844137	0.0
25359	0	AT_LOWER	51.294276395	51.294276395	0.0
25360	0	AT_LOWER	44.246893407	44.246893407	0.0
25361	0	AT_LOWER	38.167758935	38.167758935	0.0
25362	0	AT_LOWER	32.923844137	32.923844137	0.0
25363	0	AT_LOWER	28.400397169	28.400397169	0.0
25364	0	AT_LOWER	24.498432078	24.498432078	0.0
25365	0	AT_LOWER	21.132562714	21.132562714	0.0
25366	0	AT_LOWER	76.335517869	76.335517869	0.0
25367	0	AT_LOWER	65.847688275	65.847688275	0.0
25368	0	AT_LOWER	56.800794337	56.800794337	0.0
25369	0	AT_LOWER	113.9186454	113.9186454	0.0
25370	0	AT_LOWER	163.33955779	163.33955779	0.0
25371	0	AT_LOWER	138.15044981	138.15044981	0.0
25372	0	AT_LOWER	118.92824957	118.92824957	0.0
25373	0	AT_LOWER	102.58855279	102.58855279	0.0
25374	0	AT_LOWER	88.493786814	88.493786814	0.0
25375	0	AT_LOWER	113.9186454	113.9186454	0.0
25376	0	AT_LOWER	163.33955779	163.33955779	0.0
25377	0	AT_LOWER	138.15044981	138.15044981	0.0
25378	0	AT_LOWER	118.92824957	118.92824957	0.0
25379	0	AT_LOWER	102.58855279	102.58855279	0.0
25380	0	AT_LOWER	88.493786814	88.493786814	0.0
25381	0	AT_LOWER	113.9186454	113.9186454	0.0
25382	0	AT_LOWER	163.33955779	163.33955779	0.0
25383	0	AT_LOWER	138.15044981	138.15044981	0.0
25384	0	AT_LOWER	118.92824957	118.92824957	0.0
25385	0	AT_LOWER	102.58855279	102.58855279	0.0
25386	0	AT_LOWER	88.493786814	88.493786814	0.0
25387	0	AT_LOWER	76.335517869	76.335517869	0.0
